,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,total_weighted_landing_price
2534,16988504,1602608,1602608,2022-07-05,Delhi,136333919,229548831,14943087,1,52.0,0.0,18546,49.159
2535,25964155,3766965,3766965,2022-06-08,Delhi,128990700,216819342,18323227,1,34.0,0.0,401228,33.199986
2536,25044517,2847327,2847327,2022-06-04,Bengaluru,128001165,214333241,5158029,1,149.0,0.0,455212,126.40002
2537,33375617,4979993,4979993,2022-06-17,HR-NCR,131325974,221103540,12339779,1,35.0,0.0,470636,19.5
2538,1076206,1076206,1076206,2022-04-03,Delhi,112671252,174476384,1065647,1,25.0,0.0,122263,21.368372
2539,21655147,6269251,6269251,2022-07-06,Bengaluru,136475115,232395862,277269,1,255.0,0.0,477483,217.0
2540,1020003,1020003,1020003,2022-04-10,Bengaluru,114260269,178629212,7580531,3,10.0,0.0,12576,26.811741
2541,15293076,7729601,7729601,2022-04-30,HR-NCR,118849435,190037385,2805670,1,55.0,0.0,17748,35.0
2542,1602961,1602961,1602961,2022-04-06,Mumbai,113324504,176256614,248503,1,39.0,0.0,4967,27.999762
2543,31156785,2761161,2761161,2022-06-18,Bengaluru,131554837,222475749,6153481,1,198.0,0.0,43,183.90958
2544,36623981,2274026,2274026,2022-05-01,Delhi,119164100,191563688,4128581,3,157.0,0.0,53888,363.057312
2545,6467890,6467890,6467890,2022-04-05,Bengaluru,113102189,175664270,225922,1,47.0,0.0,364304,29.0
2546,12716838,5153363,5153363,2022-04-26,HR-NCR,117790773,187907453,17912016,6,45.0,0.0,43921,257.913504
2547,10767637,3204162,3204162,2022-04-22,Delhi,116938925,178965793,3549168,1,100.0,0.0,289750,85.4698
2548,16113849,727953,727953,2022-07-01,Bengaluru,135129226,223549025,18687773,1,40.0,0.0,363887,21.24
2549,33616473,5220849,5220849,2022-06-12,Delhi,130162628,218158417,4574800,2,64.0,0.0,352443,108.0
2550,35793650,1443695,1443695,2022-05-07,Bengaluru,120505598,195113509,5149798,1,39.0,0.0,374079,34.003998
2551,21407749,6021853,6021853,2022-07-03,Bengaluru,135570899,227260199,3670664,1,30.0,0.0,389690,19.498003
2552,35288305,938350,938350,2022-05-10,Bengaluru,121220812,196930075,3114172,1,136.0,0.0,329218,122.498276
2553,24448920,2251730,2251730,2022-06-02,Delhi,127527818,212111124,2842045,1,136.0,0.0,483746,116.7964
2554,12736742,5173267,5173267,2022-04-24,Delhi,117473266,187103638,17219665,1,310.0,0.0,477896,224.00179
2555,9704799,2141324,2141324,2022-04-24,Delhi,117451637,187038366,14351735,1,54.0,0.0,55092,45.36001
2556,19474128,4088232,4088232,2022-07-07,HR-NCR,136880297,226823027,16797071,1,104.0,0.0,37284,86.44708
2557,20082223,4696327,4696327,2022-07-01,Delhi,135235871,223050296,9315017,1,19.0,0.0,478815,17.0
2558,7042057,7042057,7042057,2022-04-01,Delhi,112362777,171153441,7562981,1,30.0,0.0,94432,25.198048
2559,2818604,2818604,2818604,2022-04-12,HR-NCR,114590642,179647739,5213227,1,98.0,0.0,389703,69.59767
2560,6891742,6891742,6891742,2022-04-14,Delhi,115105786,180953961,2471839,1,20.0,0.0,45377,17.002
2561,17112695,1726799,1726799,2022-07-01,Delhi,135000041,223597068,13469119,1,58.0,0.0,487893,52.992405
2562,13848478,6285003,6285003,2022-04-22,HR-NCR,116783793,182664335,51115,1,77.0,0.0,329500,70.71801
2563,4994465,4994465,4994465,2022-04-08,Bengaluru,113904692,175220269,14993421,1,215.0,0.0,446420,171.99812
2564,11890408,4326933,4326933,2022-04-23,Delhi,117113463,186153937,18580732,1,79.0,0.0,37264,67.95881
2565,953230,953230,953230,2022-04-04,Mumbai,113037985,175464285,17816975,1,80.0,0.0,301108,59.99757
2566,31740263,3344639,3344639,2022-06-13,Delhi,130465011,220448320,4402905,1,10.0,0.0,3907,6.0
2567,18179475,2793579,2793579,2022-07-03,Delhi,135781975,231174059,4618391,1,29.0,0.0,389735,23.706303
2568,34240505,5844881,5844881,2022-06-20,Delhi,132099668,224170796,80723,1,52.0,0.0,17706,43.680004
2569,44927690,4597010,4597010,2022-05-21,Delhi,124251281,204743708,1879059,2,160.0,0.0,277,272.84002
2570,25780235,3583045,3583045,2022-06-04,Bengaluru,127819878,209738875,11269448,1,45.0,0.0,374752,29.397152
2571,5039671,5039671,5039671,2022-04-02,Delhi,112585313,172704073,15413767,1,160.0,0.0,317363,159.19719
2572,44049382,3718702,3718702,2022-05-14,Delhi,122492664,200272206,14299699,2,8.0,0.0,423735,6.013514
2573,27633188,5435998,5435998,2022-06-03,Bengaluru,127714537,213355489,719331,1,29.0,0.0,4920,23.1
2574,28217766,6020576,6020576,2022-06-07,Delhi,128849228,216449198,4873066,1,122.0,0.0,438122,100.493546
2575,22265429,68239,68239,2022-06-03,Delhi,127591856,213314377,5717851,2,108.0,0.0,438128,178.0
2576,4903332,4903332,4903332,2022-04-07,Delhi,113697865,176639591,8162795,1,130.0,0.0,3571,108.37137
2577,21955753,6569857,6569857,2022-07-05,Bengaluru,136128832,230827138,18636490,1,138.0,0.0,458760,85.2
2578,5446996,5446996,5446996,2022-04-02,HR-NCR,112526399,174037927,17243885,1,280.0,0.0,42918,353.17
2579,26437377,4240187,4240187,2022-06-02,Delhi,127520432,212524373,86610,1,160.0,0.0,277,136.42001
2580,46354643,6023963,6023963,2022-05-13,Delhi,122129306,199349850,8561479,1,70.0,0.0,97250,60.200005
2581,22584770,387580,387580,2022-06-05,Delhi,128131263,214662642,3034488,1,37.0,0.0,86521,34.398
2582,3901451,3901451,3901451,2022-04-10,HR-NCR,114234477,169302873,2541487,1,35.0,0.0,11107,30.798002
2583,37534292,3184337,3184337,2022-05-07,Mumbai,120581467,194345731,23615,2,18.0,0.0,424873,34.384006
2584,30866472,2470848,2470848,2022-06-12,Delhi,130188533,214637864,1766383,1,19.0,0.0,366662,16.813768
2585,20708708,5322812,5322812,2022-07-01,Delhi,135238662,229763183,9964677,3,30.0,0.0,207766,82.307223
2586,20605577,5219681,5219681,2022-07-04,Bengaluru,135936251,231465278,3112123,1,11.0,0.0,17643,4.357292
2587,21356696,5970800,5970800,2022-07-07,Bengaluru,136804648,231949675,17799360,1,15.0,0.0,467653,10.0
2588,29646105,1250481,1250481,2022-06-20,Delhi,132170224,224295370,19062561,1,27.0,0.0,10088,17.455053
2589,23787910,1590720,1590720,2022-06-10,Bengaluru,129537080,216934339,4082481,1,23.0,0.0,391306,17.600124
2590,27488213,5291023,5291023,2022-06-05,HR-NCR,128232154,214898128,16106752,2,30.0,0.0,12872,58.3
2591,9934142,2370667,2370667,2022-04-23,Delhi,116986736,183514593,3895949,1,68.0,0.0,460866,61.596
2592,24480173,2282983,2282983,2022-06-10,Delhi,129600373,217670225,5416049,1,143.0,0.0,23742,119.9948
2593,25965457,3768267,3768267,2022-06-03,HR-NCR,127771509,208586490,19215476,1,63.0,0.0,243557,52.52042
2594,36275755,1925800,1925800,2022-05-07,Bengaluru,120559353,192211664,16154961,1,99.0,0.0,482083,79.003974
2595,2460362,2460362,2460362,2022-04-10,Delhi,114250583,178728058,11866378,1,53.0,0.0,55504,48.552513
2596,45632065,5301385,5301385,2022-05-21,Delhi,124178436,204588833,16951673,2,36.0,0.0,333427,46.0
2597,44861468,4530788,4530788,2022-05-19,HR-NCR,123838376,203757445,11986262,5,10.0,0.0,363541,43.5
2598,1503993,1503993,1503993,2022-04-14,Delhi,115112274,180271463,6644343,2,26.0,0.0,428233,49.582576
2599,12346265,4782790,4782790,2022-04-30,Delhi,118867905,190734419,18466271,1,51.0,0.0,55092,45.36
2600,24981221,2784031,2784031,2022-06-02,Bengaluru,127342736,212686781,3670561,2,39.0,0.0,196283,56.02696
2601,38801717,4451762,4451762,2022-05-10,Delhi,121336218,196934125,18403666,2,12.0,0.0,19507,21.6
2602,20361997,4976101,4976101,2022-07-10,Delhi,137717569,233125452,166006,2,29.0,0.0,333785,45.883026
2603,14924012,7360537,7360537,2022-04-17,Mumbai,115792767,182731563,16813635,2,38.0,0.0,312,64.79985
2604,6808955,6808955,6808955,2022-04-11,Mumbai,114529052,175705450,11929734,1,58.0,0.0,389686,34.755
2605,8066448,502973,502973,2022-04-22,Bengaluru,116841837,183565947,10647105,2,59.0,0.0,477653,91.00161
2606,45763565,5432885,5432885,2022-05-20,HR-NCR,124004357,204169091,17783190,1,32.0,0.0,263544,29.913763
2607,45524519,5193839,5193839,2022-05-11,Mumbai,121539700,197816914,18138923,2,20.0,0.0,391306,30.0
2608,17592011,2206115,2206115,2022-07-03,Delhi,135676592,229443366,3884397,1,102.0,0.0,360296,99.84
2609,35661174,1311219,1311219,2022-05-04,Bengaluru,119836852,181256491,200431,4,4.0,0.0,127891,96.008
2610,17361444,1975548,1975548,2022-07-06,Bengaluru,136518804,229971823,829043,1,120.0,0.0,337749,167.1958
2611,30681392,2285768,2285768,2022-06-16,Bengaluru,131035769,220268772,5708469,1,26.0,0.0,22982,12.6
2612,46372447,6041767,6041767,2022-05-14,HR-NCR,122438703,199892499,12104691,2,89.0,0.0,11556,142.39778
2613,3351963,3351963,3351963,2022-04-08,Delhi,113843881,177540674,18223150,1,73.0,0.0,437475,56.909996
2614,42209643,1878963,1878963,2022-05-18,Mumbai,123469626,202809342,13868936,1,95.0,0.0,59854,91.999916
2615,20319798,4933902,4933902,2022-07-03,Delhi,135699692,231052159,18745701,1,25.0,0.0,104616,18.749
2616,31366271,2970647,2970647,2022-06-16,HR-NCR,131040638,221852982,3424213,1,80.0,0.0,389813,49.465706
2617,11077675,3514200,3514200,2022-04-16,HR-NCR,115560630,182127694,13668920,1,53.0,0.0,171258,47.384453
2618,31998597,3602973,3602973,2022-06-19,Bengaluru,131979130,223899552,14249302,1,11.0,0.0,423735,4.2
2619,44139862,3809182,3809182,2022-05-14,Delhi,122379824,199986892,13384704,1,19.0,0.0,104,20.0
2620,17831011,2445115,2445115,2022-07-02,Bengaluru,135505332,230707937,805788,2,16.0,9.0,423735,7.26197
2621,7337391,7337391,7337391,2022-04-11,HR-NCR,114428620,179202910,9316590,2,24.0,0.0,233518,42.984916
2622,37976917,3626962,3626962,2022-05-02,Delhi,119337810,192013519,14857113,1,30.0,0.0,331906,26.82101
2623,45658438,5327758,5327758,2022-05-18,Delhi,123504430,202883120,12639964,2,45.0,0.0,344859,81.98806
2624,20622771,5236875,5236875,2022-07-03,HR-NCR,135725923,222158217,2862128,1,90.0,0.0,481339,101.47154
2625,37386119,3036164,3036164,2022-05-04,Bengaluru,119724308,193097649,15774759,1,19.0,0.0,237680,17.0
2626,3061136,3061136,3061136,2022-04-10,Delhi,114313559,178894617,11360832,1,25.0,0.0,198,21.746
2627,21209105,5823209,5823209,2022-07-09,Delhi,137266611,232356673,17337348,2,38.0,0.0,333427,52.0
2628,40907335,576655,576655,2022-05-15,HR-NCR,122777351,200998807,18309325,1,40.0,0.0,86521,34.400322
2629,43997144,3666464,3666464,2022-05-17,Mumbai,123161110,202012466,13870026,1,29.0,0.0,391305,25.99823
2630,32523018,4127394,4127394,2022-06-12,HR-NCR,130138312,216184053,2564320,1,332.0,0.0,126195,335.40256
2631,37324642,2974687,2974687,2022-05-04,Delhi,119846617,192557143,3227834,1,88.0,0.0,17499,81.749
2632,7999855,436380,436380,2022-04-25,Bengaluru,117534235,181949182,3548033,1,10.0,0.0,423735,8.0
2633,38735096,4385141,4385141,2022-05-01,Bengaluru,118947046,190503824,4087537,1,120.0,0.0,480117,84.0
2634,29736731,1341107,1341107,2022-06-19,HR-NCR,131937395,223812369,19423744,1,70.0,0.0,23947,60.2
2635,44723838,4393158,4393158,2022-05-15,Delhi,122719602,200785943,16212863,1,112.0,0.0,422719,116.077
2636,1224401,1224401,1224401,2022-04-01,HR-NCR,112360298,173563336,3992011,1,31.0,0.0,470636,19.5
2637,17733418,2347522,2347522,2022-07-01,HR-NCR,135084615,229741861,3261743,1,179.0,0.0,105102,137.82861
2638,33956084,5560460,5560460,2022-06-17,Bengaluru,131335653,222513092,1798069,1,119.0,0.0,347430,116.86613
2639,38111518,3761563,3761563,2022-05-04,HR-NCR,119705761,193056429,14711684,2,139.0,0.0,428612,172.0
2640,41124849,794169,794169,2022-05-17,Delhi,123175120,202047422,19274546,1,40.0,0.0,253144,26.0
2641,4459059,4459059,4459059,2022-04-05,Delhi,113129732,175718325,7271618,1,32.0,0.0,374984,20.0
2642,44717764,4387084,4387084,2022-05-18,Delhi,123335155,202496063,19134803,1,13.0,0.0,3913,9.0
2643,45524484,5193804,5193804,2022-05-15,HR-NCR,122665935,200709817,10333829,0,167.0,0.0,81081,152.11205
2644,6472522,6472522,6472522,2022-04-11,Delhi,114526429,177238761,1935692,2,40.0,0.0,481005,53.604
2645,2087807,2087807,2087807,2022-04-04,Delhi,113081311,175592504,14713921,1,27.0,0.0,177514,24.137964
2646,40268885,5918930,5918930,2022-05-08,Delhi,120754673,195696158,11452588,1,178.0,0.0,370138,173.928
2647,46037352,5706672,5706672,2022-05-20,Delhi,123944291,185971778,18233769,1,27.0,0.0,362624,25.640272
2648,43768479,3437799,3437799,2022-05-14,Bengaluru,122444105,195280307,2076518,3,44.0,0.0,400105,127.512
2649,11481393,3917918,3917918,2022-04-21,Bengaluru,116630725,184920878,1007360,1,109.0,0.0,409924,94.77799
2650,11693516,4130041,4130041,2022-04-18,HR-NCR,116080005,183481997,16939849,1,98.0,0.0,20144,94.561195
2651,39792460,5442505,5442505,2022-05-03,Bengaluru,119488211,192450395,13802527,1,46.0,0.0,390069,29.503
2652,13769404,6205929,6205929,2022-04-23,Delhi,117164581,183448238,8182884,2,14.0,0.0,322048,25.638682
2653,40255234,5905279,5905279,2022-05-06,Mumbai,120331765,160081704,7107761,1,210.0,0.0,483610,236.250252
2654,6501857,6501857,6501857,2022-04-13,Delhi,114878678,180359598,11757894,1,20.0,0.0,421703,12.396426
2655,7643752,80277,80277,2022-04-20,Delhi,116423386,184384235,17674498,1,19.0,0.0,34354,10.998738
2656,4846825,4846825,4846825,2022-04-08,Delhi,113868555,177701920,17857990,1,50.0,0.0,175086,46.0
2657,36665931,2315976,2315976,2022-05-04,Mumbai,119828252,173760456,13923581,3,199.0,0.0,43,597.63372
2658,17327113,1941217,1941217,2022-07-09,Delhi,137432561,233876090,13630926,1,67.0,0.0,18548,58.712067
2659,41231763,901083,901083,2022-05-19,Delhi,123626857,203225802,16263138,1,20.0,0.0,3914,8.0
2660,18659564,3273668,3273668,2022-07-05,Delhi,136309203,228927619,3593338,1,69.0,0.0,428959,26.995453
2661,41944339,1613659,1613659,2022-05-15,Delhi,122752286,200938877,12598697,1,244.0,0.0,14162,221.26976
2662,38381473,4031518,4031518,2022-05-02,HR-NCR,119381624,187838104,2775036,1,20.0,0.0,11150,17.001986
2663,30341536,1945912,1945912,2022-06-11,HR-NCR,129769132,214867192,2000069,1,86.0,0.0,61743,81.70321
2664,38266154,3916199,3916199,2022-05-08,Mumbai,120881367,196068251,12942447,1,87.0,0.0,81123,80.358
2665,1636549,1636549,1636549,2022-04-05,HR-NCR,113190283,175880251,16533280,1,45.0,0.0,19825,37.795002
2666,30617518,2221894,2221894,2022-06-18,Bengaluru,131573468,223043831,16960120,1,25.0,0.0,391306,21.524652
2667,44203231,3872551,3872551,2022-05-12,Delhi,121781531,198099346,10805908,1,60.0,0.0,118782,46.798412
2668,39298978,4949023,4949023,2022-05-02,Delhi,119289144,189418784,18792611,1,330.0,0.0,479282,303.996
2669,27618136,5420946,5420946,2022-06-10,HR-NCR,129666256,218492894,19734327,1,108.0,0.0,474382,83.99995
2670,13858341,6294866,6294866,2022-04-23,Mumbai,117013713,185902340,4284921,1,198.0,0.0,389713,142.83353
2671,3226372,3226372,3226372,2022-04-08,Delhi,113821669,177581683,18381455,2,63.0,0.0,476159,102.2116
2672,22635058,437868,437868,2022-06-06,Delhi,128609016,215851606,16172176,1,91.0,0.0,478895,74.40301
2673,20876461,5490565,5490565,2022-07-03,Delhi,135808200,229760903,17715961,1,269.0,0.0,11156,239.11098
2674,36328852,1978897,1978897,2022-05-02,Delhi,119203660,191681857,16074989,1,121.0,0.0,174694,60.0
2675,16613429,1227533,1227533,2022-07-08,Delhi,136932020,226094214,15844884,1,31.0,0.0,333785,22.00431
2676,27258642,5061452,5061452,2022-06-10,Mumbai,129537182,218174145,11556414,1,22.0,0.0,105,19.998627
2677,18524601,3138705,3138705,2022-07-04,Delhi,136095566,231025190,13180416,2,51.0,0.0,476164,87.6032
2678,21580782,6194886,6194886,2022-07-03,Mumbai,135634981,230932475,5748416,1,231.0,0.0,472992,215.99895
2679,4377324,4377324,4377324,2022-04-06,HR-NCR,113310472,174179933,6843354,1,28.0,0.0,438194,17.0
2680,2468560,2468560,2468560,2022-04-09,Delhi,114115392,178361160,13869055,1,74.0,0.0,388635,69.07509
2681,14732166,7168691,7168691,2022-04-27,Bengaluru,118060711,188613053,11223660,1,250.0,0.0,37080,220.66202
2682,25095623,2898433,2898433,2022-06-04,Delhi,127875886,214030374,18681333,1,22.0,0.0,391306,15.392683
2683,6843861,6843861,6843861,2022-04-13,Bengaluru,114851769,176857266,1146636,1,50.0,0.0,127031,41.0
2684,21328478,5942582,5942582,2022-07-10,Bengaluru,137536386,234037902,3017490,2,19.0,0.0,237680,23.664618
2685,4821739,4821739,4821739,2022-04-09,Bengaluru,114079949,178273284,18416377,1,60.0,0.0,181150,43.197
2686,35353433,1003478,1003478,2022-05-05,HR-NCR,120095976,192619783,7603381,1,42.0,0.0,423361,29.000517
2687,14120668,6557193,6557193,2022-04-18,Delhi,116009593,180034123,16994833,1,21.0,0.0,3898,10.5
2688,34425261,75306,75306,2022-05-04,Mumbai,119707422,187251459,3298040,1,42.0,0.0,253317,24.607143
2689,32861757,4466133,4466133,2022-06-20,Delhi,132277170,224523145,11903803,1,101.0,0.0,33863,92.769424
2690,15311458,7747983,7747983,2022-04-26,Delhi,117803998,187969939,15881266,1,44.0,0.0,365455,24.526316
2691,9400913,1837438,1837438,2022-04-19,Delhi,116245319,183920098,16281165,1,140.0,0.0,24312,116.66171
2692,25214763,3017573,3017573,2022-06-03,HR-NCR,127668829,213509221,18386157,1,35.0,0.0,121790,26.2518
2693,4893549,4893549,4893549,2022-04-04,Delhi,113056823,175518809,14690024,1,68.0,0.0,339444,49.0
2694,34438253,88298,88298,2022-05-05,HR-NCR,120027882,162541151,17851395,1,50.0,0.0,443554,32.0
2695,41451940,1121260,1121260,2022-05-14,Delhi,122276186,199731521,19184042,1,40.0,0.0,314,34.40089
2696,30485490,2089866,2089866,2022-06-19,Delhi,131831216,213932224,18302505,2,25.0,0.0,19512,48.299996
2697,31758696,3363072,3363072,2022-06-16,HR-NCR,131073029,218107243,5062581,1,30.0,0.0,23379,15.0
2698,39359611,5009656,5009656,2022-05-03,Delhi,119488844,192406534,8559392,1,18.0,0.0,3881,13.697274
2699,10954898,3391423,3391423,2022-04-17,Mumbai,115743986,182596575,11822438,10,27.0,0.0,391305,241.40295
2700,36370623,2020668,2020668,2022-05-03,Delhi,119553268,192625931,17429428,1,107.0,0.0,475650,90.223915
2701,39174454,4824499,4824499,2022-05-02,HR-NCR,119343017,192034522,13496983,1,277.0,0.0,100633,260.001
2702,41404246,1073566,1073566,2022-05-15,HR-NCR,122675760,200447986,2444427,1,9.0,0.0,423735,3.237273
2703,4509590,4509590,4509590,2022-04-02,Delhi,112631711,162139219,3773048,1,56.0,0.0,83098,47.039997
2704,21956094,6570198,6570198,2022-07-08,Delhi,137018453,227481955,241327,1,48.0,0.0,9147,26.0
2705,9165592,1602117,1602117,2022-04-28,HR-NCR,118324372,187035166,18357953,1,141.0,0.0,422798,125.58659
2706,29662163,1266539,1266539,2022-06-19,HR-NCR,132079478,224120804,5313271,1,135.0,0.0,450561,101.25579
2707,17971616,2585720,2585720,2022-07-08,Bengaluru,136954899,233155757,6136234,1,471.0,0.0,37078,441.96024
2708,41439314,1108634,1108634,2022-05-15,Delhi,122542123,200409617,14770313,1,985.0,0.0,127064,932.54877
2709,3089113,3089113,3089113,2022-04-13,Delhi,114853711,180299645,7369341,1,65.0,0.0,319610,55.9
2710,13824894,6261419,6261419,2022-04-27,Bengaluru,117964210,188121709,3033361,1,20.0,0.0,438113,20.0
2711,9040277,1476802,1476802,2022-04-22,Mumbai,116948921,184564863,17518717,1,38.0,0.0,314,32.399944
2712,20108345,4722449,4722449,2022-07-04,Bengaluru,136071122,230861002,20608677,1,15.0,0.0,445675,14.096081
2713,46415854,6085174,6085174,2022-05-20,Mumbai,124054519,204297237,13504385,1,118.0,0.0,170,111.99716
2714,29696591,1300967,1300967,2022-06-12,HR-NCR,130007621,219342485,14830659,1,30.0,0.0,4916,15.0
2715,744156,744156,744156,2022-04-04,HR-NCR,113083030,175597955,16740554,1,77.0,0.0,476153,62.0444
2716,46665358,6334678,6334678,2022-05-21,Mumbai,124155972,204571787,11320741,1,32.0,0.0,35382,29.91459
2717,40458501,127821,127821,2022-05-12,Delhi,121708872,198292515,5687293,1,113.0,0.0,439697,100.82619
2718,13914084,6350609,6350609,2022-04-26,Delhi,117845187,183999042,18426790,1,149.0,0.0,19679,125.128815
2719,40777023,446343,446343,2022-05-11,Delhi,121464887,142254007,3027642,1,10.0,0.0,447623,7.0
2720,14427110,6863635,6863635,2022-04-30,Mumbai,118774536,186830910,12381316,1,37.0,0.0,480578,30.0034
2721,15180354,7616879,7616879,2022-04-19,HR-NCR,116109558,183585825,1306574,2,6.0,0.0,3889,6.0
2722,46269870,5939190,5939190,2022-05-17,Delhi,123142849,199257616,422891,1,65.0,0.0,399907,81.1769
2723,35065130,715175,715175,2022-05-04,Mumbai,119802557,190095087,17618112,1,22.0,0.0,34653,16.5
2724,43918160,3587480,3587480,2022-05-18,Mumbai,123396085,201328033,18748072,2,17.0,0.0,470636,28.0
2725,4154093,4154093,4154093,2022-04-11,Mumbai,114483644,179340924,835762,1,35.0,0.0,263544,29.913994
2726,612087,612087,612087,2022-04-03,Mumbai,112850728,174962888,18321822,1,450.0,0.0,159438,390.002
2727,41257673,926993,926993,2022-05-17,Delhi,123176206,202052542,2878775,1,140.0,0.0,389930,110.50199
2728,30988195,2592571,2592571,2022-06-12,Mumbai,129978909,218968665,4341322,2,31.0,0.0,4916,39.5
2729,42314454,1983774,1983774,2022-05-13,Bengaluru,122035349,199113770,6030245,1,120.0,0.0,458201,113.74333
2730,6507661,6507661,6507661,2022-04-06,HR-NCR,113301888,174496165,15961669,1,29.0,0.0,455780,20.399998
2731,39853892,5503937,5503937,2022-05-02,Bengaluru,119243196,191777012,17191619,1,23.0,0.0,127081,21.39
2732,46258854,5928174,5928174,2022-05-18,Bengaluru,123413733,202668877,9805051,1,31.0,0.0,363887,19.05
2733,1592629,1592629,1592629,2022-04-07,Delhi,113689150,165016099,228131,6,37.0,0.0,34422,208.61748
2734,6266972,6266972,6266972,2022-04-04,Mumbai,113079200,170789995,6136701,1,73.0,0.0,402488,71.53032
2735,25917994,3720804,3720804,2022-06-07,Delhi,128764593,215389791,19352304,1,178.0,0.0,483916,171.99802
2736,25141925,2944735,2944735,2022-06-03,Delhi,127589437,192699183,1692672,1,210.0,0.0,365534,150.0
2737,5519931,5519931,5519931,2022-04-14,HR-NCR,115051510,180640948,12750847,1,325.0,0.0,52594,282.744
2738,22718363,521173,521173,2022-06-07,Delhi,128671672,216032188,8172082,1,17.0,0.0,467637,9.0
2739,45126234,4795554,4795554,2022-05-20,Bengaluru,124032116,204241032,17014909,1,26.0,0.0,339152,11.0
2740,4731212,4731212,4731212,2022-04-01,Delhi,112405459,173699073,15951701,1,39.0,0.0,15286,34.39803
2741,43119774,2789094,2789094,2022-05-11,Delhi,121561698,197872044,7434748,1,11.0,0.0,3898,5.5
2742,2627960,2627960,2627960,2022-04-06,Delhi,113485447,176678243,18205998,1,64.0,0.0,15558,53.339996
2743,2617084,2617084,2617084,2022-04-12,Delhi,114741836,179299164,15202438,1,99.0,0.0,425783,71.27303
2744,3297301,3297301,3297301,2022-04-13,Delhi,114824967,180238593,18476914,1,23.0,5.0,397420,21.369066
2745,641440,641440,641440,2022-04-03,Bengaluru,112691117,171258308,4561827,1,47.0,0.0,425324,29.747
2746,20973744,5587848,5587848,2022-07-09,Delhi,137453315,233913963,19524403,1,0.0,0.0,486018,
2747,40458463,127783,127783,2022-05-11,HR-NCR,121686303,171946943,9365490,3,70.0,0.0,34353,157.350036
2748,2035745,2035745,2035745,2022-04-06,Delhi,113448532,176508586,8986534,1,285.0,0.0,243,285.39798
2749,7308210,7308210,7308210,2022-04-13,Delhi,114857191,173375943,8318268,1,30.0,0.0,19251,25.2
2750,37269691,2919736,2919736,2022-05-09,HR-NCR,121126223,196676958,11754006,1,164.0,0.0,17571,144.995
2751,41465555,1134875,1134875,2022-05-15,Bengaluru,122770677,200984441,4672854,2,45.0,0.0,316,79.999772
2752,19289944,3904048,3904048,2022-07-01,Delhi,135124192,229490720,11816415,2,10.0,0.0,3898,10.0
2753,3512465,3512465,3512465,2022-04-02,Delhi,112538870,169706804,11348474,1,60.0,0.0,352443,47.0
2754,35860624,1510669,1510669,2022-05-08,Mumbai,120867505,196039565,11472770,1,71.0,0.0,17748,50.99573
2755,31547664,3152040,3152040,2022-06-20,HR-NCR,132311229,224491688,16274270,2,88.0,0.0,447876,143.996
2756,42382470,2051790,2051790,2022-05-16,Delhi,122994786,201574301,12758614,1,225.0,0.0,25492,200.41391
2757,36435233,2085278,2085278,2022-05-03,Delhi,119498175,192473248,18903965,1,10.0,0.0,423961,8.0
2758,25154058,2956868,2956868,2022-06-05,Delhi,128319911,215105478,17609515,1,65.0,0.0,319610,55.900005
2759,9759110,2195635,2195635,2022-04-23,HR-NCR,116984507,185838411,2972936,1,105.0,0.0,440200,88.0
2760,16967658,1581762,1581762,2022-07-04,Bengaluru,136013717,229230966,20439348,1,58.0,3.01,477128,44.019096
2761,4104770,4104770,4104770,2022-04-05,Delhi,113259355,175346340,3503321,1,190.0,0.0,15907,176.82927
2762,3944844,3944844,3944844,2022-04-09,HR-NCR,114099245,178323546,4346241,1,45.0,0.0,543,39.10592
2763,17526055,2140159,2140159,2022-07-08,Delhi,137032182,233189796,997682,1,51.0,0.0,375328,51.000012
2764,26527310,4330120,4330120,2022-06-10,Delhi,129505371,218098709,18049933,1,47.0,0.0,110985,33.840996
2765,37876772,3526817,3526817,2022-05-04,HR-NCR,119784414,193247331,14485151,1,50.0,0.0,448096,33.75
2766,40117825,5767870,5767870,2022-05-10,Bengaluru,121299658,195534187,19022170,1,14.0,0.0,384679,9.975
2767,4543053,4543053,4543053,2022-04-10,Delhi,114238668,178648132,14522364,1,50.0,0.0,429846,35.092987
2768,36496358,2146403,2146403,2022-05-03,HR-NCR,119580523,192700709,8483143,1,310.0,0.0,19729,314.30206
2769,25664538,3467348,3467348,2022-06-10,Delhi,129441674,216427976,6824528,1,170.0,0.0,392931,170.085
2770,4768360,4768360,4768360,2022-04-14,HR-NCR,115015351,179112358,216035,1,62.0,0.0,253317,31.0
2771,17098558,1712662,1712662,2022-07-06,HR-NCR,136655257,232643457,18458143,1,65.0,0.0,97250,60.200027
2772,1014155,1014155,1014155,2022-04-13,Delhi,114865210,180330302,8770764,1,65.0,0.0,319610,55.900005
2773,41267254,936574,936574,2022-05-12,Delhi,121941308,198872569,19152180,2,153.0,75.0,383480,295.89966
2774,3916704,3916704,3916704,2022-04-12,Delhi,114736477,175571212,36334,1,242.0,0.0,160,224.44032
2775,43501651,3170971,3170971,2022-05-12,Mumbai,121721995,198322713,2541393,1,38.0,0.0,405806,32.119995
2776,23650110,1452920,1452920,2022-06-03,Delhi,127729315,213063992,19670546,1,131.0,0.0,399928,153.553
